# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.120715 -----------------
#dely    BF    dB     BFVar
0.050  0.2775  0.0025  0.0138
0.150  0.2016  0.0019  0.0111
0.250  0.1675  0.0017  0.0091
0.350  0.1393  0.0016  0.0067
0.450  0.1192  0.0015  0.0082
0.550  0.0902  0.0014  0.0035
0.650  0.0714  0.0013  0.0095
0.750  0.0520  0.0011  0.0447
0.850  0.0379  0.0009  0.0037
0.950  0.0245  0.0007  0.0028
1.050  0.0142  0.0005  0.0020
1.150  0.0076  0.0004  0.0015
1.250  0.0034  0.0002  0.0006
1.350  0.0007  0.0001  0.0002
1.450  0.0001  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
