# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0547752 -----------------
#dely    BF
0.050 -0.0929 -0.0007
0.150 -0.0590 -0.0004
0.250 -0.0591 -0.0005
0.350 -0.0332 -0.0003
0.450 -0.0378 -0.0003
0.550 -0.0431 -0.0004
0.650 -0.0420 -0.0004
0.750 -0.0374 -0.0004
0.850 -0.0224 -0.0003
0.950 -0.0270 -0.0003
1.050 -0.0212 -0.0003
1.150 -0.0221 -0.0003
1.250 -0.0139 -0.0002
1.350 -0.0152 -0.0003
1.450 -0.0115 -0.0003
1.550 -0.0063 -0.0002
1.650 -0.0032 -0.0001
1.750 -0.0005 -0.0000
