# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.604824 -----------------
#dely    BF
0.050  1.0270  0.0069
0.150  0.9578  0.0067
0.250  0.8030  0.0058
0.350  0.7095  0.0054
0.450  0.6029  0.0049
0.550  0.4809  0.0041
0.650  0.4244  0.0039
0.750  0.3668  0.0036
0.850  0.2659  0.0029
0.950  0.1833  0.0022
1.050  0.1450  0.0019
1.150  0.0772  0.0012
1.250  0.0105  0.0002
1.350  0.0242  0.0005
1.450 -0.0017 -0.0000
1.550 -0.0098 -0.0003
1.650 -0.0069 -0.0003
1.750 -0.0116 -0.0008
