0.15 0.2761 0.3406 0.2938 0.1142 0.2134 0.4083 0.1882 0.2867 0.2614 0.2706 0.27 0.3274 0.3102 0.2662 0.2947 0.2625 0.2404 0.2886 0.3125 0.3067 
0.25 0.2325 0.2996 0.2236 0.0959 0.1959 0.3111 0.1339 0.2003 0.183 0.2056 0.2186 0.2452 0.2099 0.196 0.2434 0.1922 0.1728 0.2195 0.2047 0.2607 
0.35 0.1851 0.2576 0.1842 0.0695 0.1655 0.2281 0.0996 0.1044 0.1328 0.1719 0.1411 0.1786 0.1208 0.1344 0.1531 0.1716 0.1432 0.1735 0.1457 0.1971 
0.45 0.1371 0.1958 0.1511 0.0526 0.1305 0.1933 0.0563 0.0653 0.0909 0.1327 0.1054 0.1341 0.0859 0.1013 0.1165 0.1129 0.0973 0.1129 0.0994 0.1217 
0.55 0.1047 0.1536 0.1067 0.0397 0.1002 0.1289 0.0348 0.0358 0.0665 0.0875 0.0751 0.0791 0.0504 0.0608 0.0782 0.0813 0.0578 0.0878 0.0549 0.077 
0.65 0.063 0.1116 0.092 0.028 0.0776 0.1085 0.0215 0.0137 0.0489 0.0645 0.0445 0.0464 0.0181 0.0429 0.0451 0.057 0.0396 0.0529 0.0354 0.0641 
0.75 0.0428 0.0783 0.0688 0.0198 0.0479 0.0633 0.0151 0.0072 0.0281 0.0431 0.0349 0.025 0.0078 0.0274 0.0317 0.0353 0.0254 0.0354 0.0218 0.0331 
0.85 0.0272 0.0553 0.0438 0.0113 0.0345 0.0413 0.0134 0.0021 0.0179 0.0243 0.0193 0.0119 0.0028 0.0176 0.0167 0.0182 0.0143 0.0222 0.0104 0.0193 
0.95 0.017 0.0268 0.0258 0.0094 0.0226 0.0252 0.0094 0.001 0.01 0.0182 0.0127 0.0041 -0.0011 0.0097 0.0084 0.012 0.0083 0.0147 0.0052 0.0107 
1.05 0.012 0.0173 0.0186 0.0052 0.0108 0.0129 0.008 0.0003 0.0057 0.0076 0.0075 0.0017 -0.0013 0.0043 0.0043 0.0072 0.0045 0.0095 0.002 0.0045 
1.15 0.0064 0.0073 0.0097 0.0035 0.0053 0.0064 0.0044 0.0001 0.0036 0.0049 0.0059 -0 -0.0003 0.003 0.0017 0.0027 0.002 0.0052 0.0012 0.003 
1.25 0.002 0.0035 0.0043 0.0006 0.0019 0.003 0.0017 0 0.0011 0.0015 0.0022 -0.0002 -0.0004 0.0013 0.001 0.0006 0.0005 0.0018 0.0004 0.0011 
1.35 0.0009 0.0012 0.0012 0.0009 0.0009 0.001 0.0004 0 0.0011 0.0004 0.0003 -0.0003 -0.0001 0.0005 0.0002 0 0.0002 0.0007 0 0.0004 
1.45 0.0004 0.0003 0.0002 0 0.0001 0.0003 0.0002 0 0.0001 0.0001 0.0003 -0.0001 -0.0001 0 0.0001 0 0 0.0002 0.0001 0.0001 
1.55 0.0001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
