# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0701787 -----------------
#dely    BF
0.050  0.5218  0.0035
0.150  0.4099  0.0029
0.250  0.1621  0.0012
0.350  0.1590  0.0012
0.450  0.0519  0.0004
0.550 -0.0947 -0.0008
0.650 -0.1095 -0.0010
0.750 -0.1696 -0.0017
0.850 -0.4027 -0.0044
0.950 -0.2503 -0.0030
1.050 -0.2250 -0.0030
1.150 -0.1985 -0.0029
1.250 -0.2037 -0.0035
1.350 -0.1578 -0.0031
1.450 -0.1464 -0.0034
1.550 -0.0201 -0.0006
1.650 -0.0196 -0.0007
1.750 -0.0086 -0.0006
