# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.255809 -----------------
#dely    BF
0.050  0.4127  0.0030
0.150  0.3722  0.0028
0.250  0.3361  0.0027
0.350  0.3056  0.0026
0.450  0.2584  0.0023
0.550  0.2205  0.0022
0.650  0.1776  0.0019
0.750  0.1333  0.0016
0.850  0.1162  0.0015
0.950  0.0853  0.0013
1.050  0.0561  0.0009
1.150  0.0356  0.0007
1.250  0.0231  0.0005
1.350  0.0159  0.0005
1.450  0.0063  0.0002
1.550  0.0032  0.0002
1.650 -0.0000 -0.0000
1.750 -0.0001 -0.0000
