# ICODE=321, JCODE=-321
# SIGMA_QGP=1.1192, SIGMA_HAD=0.502633
# NSAMPLE=10000000, Tblast=83.3147, UPERPblast(x,y)=(0.7047,0.7047)
# SOVERUD=0.8231, QUARK_ENTROPY_RATIO=0.2026, BARYON_FUDGE=0.7535
# ------- normalization=0.0551586 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0798  0.0004  0.0876 -0.0137  0.0058
0.150  0.0753  0.0004  0.0831 -0.0131  0.0054
0.250  0.0717  0.0004  0.0783 -0.0116  0.0050
0.350  0.0638  0.0004  0.0688 -0.0096  0.0046
0.450  0.0578  0.0004  0.0620 -0.0079  0.0038
0.550  0.0485  0.0004  0.0516 -0.0063  0.0032
0.650  0.0410  0.0003  0.0431 -0.0047  0.0026
0.750  0.0344  0.0003  0.0358 -0.0035  0.0021
0.850  0.0264  0.0003  0.0270 -0.0023  0.0017
0.950  0.0203  0.0003  0.0207 -0.0014  0.0011
1.050  0.0144  0.0002  0.0144 -0.0009  0.0008
1.150  0.0095  0.0002  0.0097 -0.0005  0.0004
1.250  0.0051  0.0001  0.0050 -0.0002  0.0002
1.350  0.0025  0.0001  0.0026 -0.0001  0.0000
1.450  0.0008  0.0001  0.0009 -0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
