# ICODE=211, JCODE=-321
# SIGMA_QGP=1.1192, SIGMA_HAD=0.502633
# NSAMPLE=10000000, Tblast=83.3147, UPERPblast(x,y)=(0.7047,0.7047)
# SOVERUD=0.8231, QUARK_ENTROPY_RATIO=0.2026, BARYON_FUDGE=0.7535
# ------- normalization=0.0132345 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0191  0.0000  0.0040  0.0035  0.0116
0.150  0.0180  0.0000  0.0032  0.0033  0.0115
0.250  0.0171  0.0000  0.0031  0.0029  0.0111
0.350  0.0161  0.0000  0.0030  0.0026  0.0105
0.450  0.0144  0.0000  0.0027  0.0023  0.0094
0.550  0.0123  0.0000  0.0024  0.0018  0.0081
0.650  0.0103  0.0000  0.0021  0.0014  0.0068
0.750  0.0082  0.0000  0.0014  0.0011  0.0057
0.850  0.0063  0.0000  0.0014  0.0007  0.0041
0.950  0.0043  0.0000  0.0010  0.0006  0.0027
1.050  0.0029  0.0000  0.0008  0.0004  0.0016
1.150  0.0017  0.0000  0.0007  0.0002  0.0008
1.250  0.0009  0.0000  0.0005  0.0001  0.0003
1.350  0.0004  0.0000  0.0003  0.0001  0.0001
1.450  0.0002  0.0000  0.0002  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750 -0.0000 -0.0000 -0.0000  0.0000  0.0000
