# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.173037 -----------------
#dely    BF
0.050  0.2449  0.0020
0.150  0.2126  0.0018
0.250  0.2245  0.0020
0.350  0.1848  0.0017
0.450  0.1629  0.0016
0.550  0.1539  0.0016
0.650  0.1290  0.0015
0.750  0.1007  0.0012
0.850  0.0873  0.0012
0.950  0.0666  0.0010
1.050  0.0589  0.0010
1.150  0.0416  0.0008
1.250  0.0272  0.0006
1.350  0.0151  0.0004
1.450  0.0129  0.0004
1.550  0.0050  0.0002
1.650  0.0027  0.0002
1.750 -0.0001 -0.0000
