# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.244107 -----------------
#dely    BF    dB     BFVar
0.050  0.4183  0.0002  0.0029
0.150  0.3902  0.0002  0.0044
0.250  0.3444  0.0002  0.0038
0.350  0.3014  0.0002  0.0048
0.450  0.2558  0.0002  0.0025
0.550  0.2080  0.0001  0.0026
0.650  0.1624  0.0001  0.0025
0.750  0.1233  0.0001  0.0014
0.850  0.0895  0.0001  0.0017
0.950  0.0615  0.0001  0.0030
1.050  0.0404  0.0000  0.0013
1.150  0.0242  0.0000  0.0008
1.250  0.0133  0.0000  0.0011
1.350  0.0060  0.0000  0.0014
1.450  0.0023  0.0000  0.0005
1.550  0.0005  0.0000  0.0003
1.650 -0.0003 -0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
