# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0763647 -----------------
#dely    BF    dB     BFVar
0.050  0.1107  0.0004  0.0025
0.150  0.1058  0.0004  0.0037
0.250  0.0949  0.0004  0.0042
0.350  0.0890  0.0004  0.0029
0.450  0.0773  0.0003  0.0024
0.550  0.0661  0.0003  0.0015
0.650  0.0583  0.0003  0.0018
0.750  0.0470  0.0003  0.0017
0.850  0.0374  0.0002  0.0014
0.950  0.0293  0.0002  0.0014
1.050  0.0208  0.0002  0.0013
1.150  0.0137  0.0001  0.0012
1.250  0.0079  0.0001  0.0006
1.350  0.0037  0.0001  0.0005
1.450  0.0014  0.0000  0.0002
1.550  0.0003  0.0000  0.0002
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
