# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0124815 -----------------
#dely    BF
0.050  0.0719  0.0045
0.150  0.0619  0.0037
0.250  0.0897  0.0056
0.350  0.0997  0.0061
0.450  0.0768  0.0049
0.550  0.0160  0.0010
0.650  0.0042  0.0003
0.750  0.0237  0.0016
0.850 -0.0410 -0.0030
0.950 -0.0375 -0.0027
1.050 -0.0601 -0.0045
1.150 -0.0668 -0.0054
1.250 -0.0966 -0.0084
1.350 -0.0623 -0.0055
1.450 -0.0617 -0.0055
1.550 -0.1205 -0.0109
1.650 -0.1254 -0.0115
1.750 -0.1163 -0.0100
1.850 -0.1000 -0.0093
1.950 -0.0925 -0.0095
2.050 -0.1241 -0.0141
2.150 -0.0710 -0.0086
2.250 -0.0600 -0.0073
2.350 -0.0761 -0.0080
2.450 -0.0566 -0.0061
2.550 -0.0238 -0.0032
2.650 -0.0294 -0.0039
2.750 -0.0187 -0.0025
2.850 -0.0169 -0.0021
2.950 -0.0022 -0.0003
3.050 -0.0012 -0.0002
3.150  0.0079  0.0012
3.250  0.0265  0.0039
3.350  0.0156  0.0025
3.450  0.0146  0.0025
3.550  0.0463  0.0072
3.650  0.0453  0.0071
3.750  0.0370  0.0061
3.850  0.0386  0.0073
3.950  0.0361  0.0066
4.050  0.0283  0.0071
4.150  0.0365  0.0080
4.250  0.0339  0.0062
4.350  0.0361  0.0081
4.450  0.0363  0.0077
4.550  0.0345  0.0072
4.650  0.0400  0.0087
4.750  0.0290  0.0065
4.850  0.0087  0.0026
4.950  0.0149  0.0036
5.050  0.0035  0.0009
5.150  0.0366  0.0086
5.250 -0.0225 -0.0056
5.350  0.0171  0.0054
5.450 -0.0071 -0.0024
5.550 -0.0109 -0.0039
5.650  0.0025  0.0013
5.750 -0.0303 -0.0091
5.850  0.0036  0.0012
5.950 -0.0544 -0.0173
6.050 -0.0081 -0.0041
6.150 -0.0010 -0.0004
6.250  0.0011  0.0006
6.350 -0.0009 -0.0003
6.450 -0.0067 -0.0034
6.550  0.0030  0.0014
6.650  0.0102  0.0051
6.750 -0.0189 -0.0134
6.850 -0.0210 -0.0105
6.950 -0.0631 -0.0240
7.050 -0.0141 -0.0081
7.150 -0.0190 -0.0095
7.250 -0.0176 -0.0072
7.350 -0.0215 -0.0096
7.450 -0.0103 -0.0046
7.550 -0.0162 -0.0094
7.650 -0.0113 -0.0080
7.750 -0.0089 -0.0063
7.850  0.0000  0.0000
7.950 -0.0118 -0.0049
8.050  0.0108  0.0042
8.150 -0.0101 -0.0101
8.250  0.0062  0.0044
8.350  0.0000  0.0000
8.450 -0.0103 -0.0103
8.550  0.0000  0.0000
8.650  0.0111  0.0079
8.750  0.0000  0.0000
8.850  0.0391  0.0200
8.950 -0.0116 -0.0116
9.050  0.0000  0.0000
9.150  0.0000  0.0000
9.250  0.0000  0.0000
9.350  0.0000  0.0000
9.450  0.0982  0.0657
9.550 -0.0341 -0.0242
9.650  0.0000  0.0000
9.750  0.0000  0.0000
9.850 -0.0108 -0.0108
9.950 -0.0229 -0.0229
10.050  0.0000  0.0000
10.150 -0.0269 -0.0269
10.250  0.0000  0.0000
10.350  0.0985  0.0789
10.450  0.0000  0.0000
10.550  0.0000  0.0000
10.650  0.0000  0.0000
10.750  0.0000  0.0000
10.850  0.0000  0.0000
10.950  0.0000  0.0000
11.050  0.0000  0.0000
11.150  0.0000  0.0000
11.250  0.0000  0.0000
11.350  0.0000  0.0000
11.450  0.0000  0.0000
11.550  0.0000  0.0000
11.650  0.0000  0.0000
11.750  0.0000  0.0000
11.850  0.0000  0.0000
11.950  0.0000  0.0000
