# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.284755 -----------------
#dely    BF
0.050  0.5156  0.0005
0.150  0.4736  0.0005
0.250  0.4209  0.0004
0.350  0.3560  0.0004
0.450  0.2887  0.0003
0.550  0.2290  0.0003
0.650  0.1788  0.0002
0.750  0.1334  0.0002
0.850  0.0973  0.0002
0.950  0.0669  0.0001
1.050  0.0428  0.0001
1.150  0.0258  0.0001
1.250  0.0140  0.0000
1.350  0.0050  0.0000
1.450  0.0018  0.0000
1.550 -0.0009 -0.0000
1.650 -0.0008 -0.0000
1.750 -0.0004 -0.0000
