# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0564542 -----------------
#dely    BF
0.050  0.0993  0.0044
0.150  0.0910  0.0042
0.250  0.0820  0.0041
0.350  0.0746  0.0039
0.450  0.0547  0.0032
0.550  0.0398  0.0028
0.650  0.0408  0.0031
0.750  0.0294  0.0027
0.850  0.0159  0.0016
0.950  0.0180  0.0021
1.050  0.0119  0.0016
1.150  0.0016  0.0003
1.250  0.0030  0.0006
1.350  0.0018  0.0007
1.450  0.0010  0.0003
1.550 -0.0001 -0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
