# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0973935 -----------------
#dely    BF    dB     BFVar
0.050  0.2456  0.0006  0.0065
0.150  0.2169  0.0006  0.0063
0.250  0.1742  0.0005  0.0062
0.350  0.1306  0.0004  0.0054
0.450  0.0872  0.0003  0.0031
0.550  0.0561  0.0002  0.0040
0.650  0.0317  0.0002  0.0021
0.750  0.0173  0.0001  0.0020
0.850  0.0085  0.0001  0.0007
0.950  0.0036  0.0000  0.0006
1.050  0.0016  0.0000  0.0003
1.150  0.0005  0.0000  0.0002
1.250  0.0000  0.0000  0.0001
1.350 -0.0000 -0.0000  0.0000
1.450 -0.0000 -0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
