# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.242193 -----------------
#dely    BF    dB     BFVar
0.050  0.3640  0.0002  0.0049
0.150  0.3424  0.0002  0.0068
0.250  0.3133  0.0002  0.0030
0.350  0.2816  0.0002  0.0034
0.450  0.2466  0.0002  0.0040
0.550  0.2130  0.0001  0.0060
0.650  0.1766  0.0001  0.0020
0.750  0.1416  0.0001  0.0023
0.850  0.1097  0.0001  0.0020
0.950  0.0822  0.0001  0.0019
1.050  0.0591  0.0001  0.0019
1.150  0.0390  0.0001  0.0012
1.250  0.0259  0.0000  0.0021
1.350  0.0151  0.0000  0.0003
1.450  0.0081  0.0000  0.0007
1.550  0.0031  0.0000  0.0003
1.650  0.0007  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
