0.15 0.5135 0.4839 0.4761 0.4909 0.4498 0.4448 0.4566 0.4928 0.5162 0.4751 0.5392 0.4993 0.5328 0.4583 0.4565 0.4488 0.4714 0.4343 0.4983 0.4569 
0.25 0.4678 0.4384 0.4273 0.4408 0.4048 0.4113 0.4223 0.4428 0.4608 0.4298 0.4941 0.4414 0.4785 0.4144 0.4137 0.4074 0.4237 0.3912 0.455 0.41 
0.35 0.4089 0.3879 0.381 0.3946 0.3643 0.3643 0.3765 0.3851 0.4008 0.378 0.434 0.387 0.4161 0.3685 0.3606 0.3606 0.374 0.3452 0.404 0.3648 
0.45 0.3475 0.3304 0.3312 0.3372 0.3205 0.3192 0.3325 0.3354 0.3433 0.3311 0.3779 0.3221 0.3549 0.3182 0.3107 0.3066 0.321 0.2962 0.3495 0.3151 
0.55 0.2916 0.2781 0.2738 0.2806 0.2754 0.271 0.2837 0.2818 0.289 0.2747 0.3201 0.26 0.2936 0.2663 0.26 0.2572 0.2697 0.2469 0.2914 0.2666 
0.65 0.2332 0.2233 0.2251 0.2274 0.2313 0.2229 0.2342 0.2297 0.2324 0.2281 0.2599 0.2051 0.2311 0.2146 0.2097 0.2115 0.2204 0.1988 0.2389 0.2162 
0.75 0.1836 0.1776 0.1801 0.1793 0.1864 0.1808 0.1901 0.1789 0.1817 0.1811 0.2068 0.1578 0.1826 0.1697 0.1632 0.1665 0.1715 0.1541 0.1892 0.175 
0.85 0.1416 0.1364 0.1353 0.1401 0.1485 0.1399 0.1469 0.1374 0.1397 0.1372 0.1605 0.1136 0.1371 0.1298 0.1221 0.1248 0.1311 0.1167 0.1453 0.1363 
0.95 0.0994 0.0992 0.1023 0.1019 0.1117 0.1041 0.1094 0.1026 0.1018 0.1037 0.1159 0.0819 0.0996 0.0965 0.0903 0.0917 0.0961 0.0823 0.1085 0.1007 
1.05 0.0729 0.0696 0.0721 0.0727 0.0826 0.0755 0.0818 0.0719 0.0728 0.0743 0.0845 0.0553 0.0684 0.0683 0.0605 0.0629 0.0669 0.0569 0.078 0.0719 
1.15 0.0493 0.0489 0.0479 0.0496 0.0563 0.0518 0.0538 0.0482 0.0485 0.0491 0.0552 0.0338 0.0468 0.0454 0.0417 0.0406 0.0452 0.0363 0.0533 0.0499 
1.25 0.032 0.0308 0.0305 0.0318 0.0367 0.0328 0.034 0.0299 0.0324 0.0319 0.0355 0.0203 0.0301 0.0288 0.0249 0.026 0.0294 0.0219 0.0349 0.0319 
1.35 0.0188 0.0188 0.0173 0.0189 0.0231 0.0199 0.0204 0.0168 0.0191 0.0191 0.0201 0.0104 0.0175 0.0167 0.0136 0.0138 0.0173 0.0123 0.0212 0.0189 
1.45 0.0102 0.01 0.0094 0.01 0.0122 0.0105 0.0108 0.0084 0.0106 0.0103 0.0112 0.0047 0.0096 0.0082 0.0078 0.007 0.0085 0.005 0.0119 0.0103 
1.55 0.0046 0.0042 0.0039 0.0044 0.0056 0.0041 0.0041 0.0033 0.0044 0.0044 0.0037 0.0011 0.0041 0.0036 0.0028 0.0025 0.0038 0.0016 0.0054 0.0044 
1.65 0.001 0.001 0.0006 0.0008 0.0012 0.001 0.0004 0.0004 0.0011 0.0009 0.0004 -0 0.0009 0.0008 0.0004 0.0003 0.0008 -0 0.0013 0.001 
1.75 0 0.0001 0 0 0.0001 0 -0.0001 -0 0 0 -0 -0 0 0 -0 0 0 -0.0001 0.0001 0 
