# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00811755 -----------------
#dely    BF
0.050  0.0892  0.0126
0.150  0.0397  0.0057
0.250  0.0425  0.0064
0.350  0.0666  0.0105
0.450 -0.0564 -0.0120
0.550 -0.0298 -0.0067
0.650  0.0019  0.0006
0.750 -0.0261 -0.0072
0.850 -0.0435 -0.0131
0.950  0.0000  0.0000
1.050 -0.0030 -0.0017
1.150  0.0000  0.0000
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
