# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.324378 -----------------
#dely    BF    dB     BFVar
0.050  0.5684  0.0002  0.0093
0.150  0.5251  0.0002  0.0040
0.250  0.4595  0.0002  0.0050
0.350  0.3904  0.0002  0.0062
0.450  0.3288  0.0002  0.0042
0.550  0.2627  0.0002  0.0046
0.650  0.2047  0.0001  0.0047
0.750  0.1577  0.0001  0.0036
0.850  0.1165  0.0001  0.0018
0.950  0.0835  0.0001  0.0017
1.050  0.0581  0.0001  0.0016
1.150  0.0380  0.0000  0.0023
1.250  0.0245  0.0000  0.0021
1.350  0.0137  0.0000  0.0014
1.450  0.0075  0.0000  0.0005
1.550  0.0032  0.0000  0.0006
1.650  0.0012  0.0000  0.0003
1.750  0.0003  0.0000  0.0001
