# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0315829 -----------------
#dely    BF
0.050 -0.0401 -0.0020
0.150 -0.0325 -0.0017
0.250 -0.0366 -0.0019
0.350 -0.0429 -0.0023
0.450 -0.0375 -0.0023
0.550 -0.0407 -0.0027
0.650 -0.0308 -0.0023
0.750 -0.0067 -0.0006
0.850 -0.0189 -0.0018
0.950 -0.0097 -0.0011
1.050 -0.0102 -0.0012
1.150 -0.0030 -0.0005
1.250  0.0008  0.0002
1.350 -0.0049 -0.0013
1.450 -0.0021 -0.0008
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
