# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.058463 -----------------
#dely    BF
0.050  0.0818  0.0014
0.150  0.0749  0.0013
0.250  0.0712  0.0013
0.350  0.0626  0.0012
0.450  0.0599  0.0013
0.550  0.0541  0.0012
0.650  0.0407  0.0010
0.750  0.0393  0.0011
0.850  0.0323  0.0010
0.950  0.0252  0.0009
1.050  0.0157  0.0006
1.150  0.0132  0.0006
1.250  0.0080  0.0005
1.350  0.0046  0.0004
1.450  0.0014  0.0002
1.550 -0.0002 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
