# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0628222 -----------------
#dely    BF
0.050  0.0984  0.0045
0.150  0.0936  0.0045
0.250  0.0833  0.0041
0.350  0.0745  0.0039
0.450  0.0634  0.0037
0.550  0.0526  0.0035
0.650  0.0530  0.0034
0.750  0.0417  0.0030
0.850  0.0236  0.0022
0.950  0.0159  0.0017
1.050  0.0135  0.0016
1.150  0.0068  0.0010
1.250  0.0070  0.0014
1.350  0.0009  0.0002
1.450 -0.0005 -0.0002
1.550  0.0006  0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
