# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0145165 -----------------
#dely    BF
0.050 -0.0488 -0.0000
0.150 -0.0440 -0.0000
0.250 -0.0345 -0.0000
0.350 -0.0182 -0.0000
0.450 -0.0071 -0.0000
0.550  0.0045  0.0000
0.650  0.0160  0.0000
0.750  0.0236  0.0000
0.850  0.0319  0.0000
0.950  0.0343  0.0001
1.050  0.0358  0.0001
1.150  0.0356  0.0001
1.250  0.0318  0.0001
1.350  0.0295  0.0001
1.450  0.0227  0.0001
1.550  0.0177  0.0001
1.650  0.0105  0.0001
1.750  0.0037  0.0000
