# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.269056 -----------------
#dely    BF    dB     BFVar
0.050  0.3554  0.0002  0.0033
0.150  0.3338  0.0002  0.0028
0.250  0.3074  0.0002  0.0041
0.350  0.2818  0.0002  0.0024
0.450  0.2541  0.0002  0.0024
0.550  0.2246  0.0002  0.0019
0.650  0.1963  0.0001  0.0023
0.750  0.1675  0.0001  0.0012
0.850  0.1418  0.0001  0.0019
0.950  0.1155  0.0001  0.0021
1.050  0.0927  0.0001  0.0012
1.150  0.0719  0.0001  0.0015
1.250  0.0541  0.0001  0.0017
1.350  0.0393  0.0001  0.0006
1.450  0.0270  0.0000  0.0004
1.550  0.0164  0.0000  0.0006
1.650  0.0085  0.0000  0.0002
1.750  0.0025  0.0000  0.0007
