# SIGMA_QGP=1.0977, SIGMA_HAD=0.425029
# NSAMPLE=10000000, Tblast=83.6015, UPERPblast(x,y)=(0.7462,0.7462)
# SOVERUD=0.7722, QUARK_ENTROPY_RATIO=0.1728, BARYON_FUDGE=0.646
# ------- normalization=0.234383 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3311  0.0003  0.0597  0.0987  0.1728
0.150  0.3078  0.0002  0.0553  0.0916  0.1608
0.250  0.2812  0.0002  0.0511  0.0827  0.1473
0.350  0.2538  0.0002  0.0470  0.0730  0.1338
0.450  0.2255  0.0002  0.0429  0.0630  0.1196
0.550  0.1980  0.0002  0.0386  0.0534  0.1060
0.650  0.1684  0.0002  0.0343  0.0436  0.0905
0.750  0.1409  0.0002  0.0295  0.0356  0.0758
0.850  0.1162  0.0002  0.0262  0.0274  0.0626
0.950  0.0932  0.0001  0.0224  0.0211  0.0497
1.050  0.0721  0.0001  0.0188  0.0155  0.0379
1.150  0.0545  0.0001  0.0155  0.0112  0.0277
1.250  0.0393  0.0001  0.0123  0.0076  0.0194
1.350  0.0270  0.0001  0.0091  0.0051  0.0128
1.450  0.0178  0.0001  0.0066  0.0031  0.0081
1.550  0.0103  0.0000  0.0040  0.0018  0.0045
1.650  0.0053  0.0000  0.0024  0.0008  0.0021
1.750  0.0016  0.0000  0.0008  0.0002  0.0006
