# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0373747 -----------------
#dely    BF
0.050 -0.0031 -0.0000
0.150 -0.0127 -0.0001
0.250 -0.0013 -0.0000
0.350 -0.0253 -0.0002
0.450 -0.0171 -0.0002
0.550 -0.0444 -0.0005
0.650 -0.0294 -0.0003
0.750 -0.0241 -0.0003
0.850 -0.0331 -0.0005
0.950 -0.0260 -0.0004
1.050 -0.0391 -0.0007
1.150 -0.0368 -0.0008
1.250 -0.0362 -0.0008
1.350 -0.0255 -0.0007
1.450 -0.0068 -0.0002
1.550 -0.0090 -0.0004
1.650 -0.0041 -0.0003
1.750  0.0001  0.0000
