# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.189682 -----------------
#dely    BF    dB     BFVar
0.050  0.2235  0.0001  0.0034
0.150  0.2106  0.0001  0.0028
0.250  0.1977  0.0001  0.0023
0.350  0.1870  0.0001  0.0029
0.450  0.1739  0.0001  0.0034
0.550  0.1595  0.0001  0.0027
0.650  0.1434  0.0001  0.0021
0.750  0.1292  0.0001  0.0014
0.850  0.1114  0.0001  0.0013
0.950  0.0933  0.0001  0.0016
1.050  0.0764  0.0001  0.0015
1.150  0.0609  0.0001  0.0009
1.250  0.0468  0.0001  0.0010
1.350  0.0343  0.0000  0.0012
1.450  0.0240  0.0000  0.0006
1.550  0.0148  0.0000  0.0003
1.650  0.0079  0.0000  0.0004
1.750  0.0024  0.0000  0.0001
