# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.176417 -----------------
#dely    BF    dB     BFVar
0.050  0.2099  0.0001  0.0036
0.150  0.2012  0.0001  0.0029
0.250  0.1895  0.0001  0.0025
0.350  0.1794  0.0001  0.0015
0.450  0.1691  0.0001  0.0032
0.550  0.1555  0.0001  0.0021
0.650  0.1404  0.0001  0.0022
0.750  0.1228  0.0001  0.0012
0.850  0.1036  0.0001  0.0018
0.950  0.0850  0.0001  0.0013
1.050  0.0676  0.0001  0.0010
1.150  0.0510  0.0001  0.0010
1.250  0.0372  0.0001  0.0010
1.350  0.0256  0.0000  0.0007
1.450  0.0153  0.0000  0.0003
1.550  0.0081  0.0000  0.0002
1.650  0.0027  0.0000  0.0002
1.750  0.0002  0.0000  0.0001
