# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0803176 -----------------
#dely    BF    dB     BFVar
0.050  0.1076  0.0001  0.0038
0.150  0.1016  0.0001  0.0022
0.250  0.0929  0.0001  0.0033
0.350  0.0874  0.0001  0.0023
0.450  0.0775  0.0001  0.0030
0.550  0.0684  0.0000  0.0022
0.650  0.0592  0.0000  0.0015
0.750  0.0500  0.0000  0.0014
0.850  0.0414  0.0000  0.0013
0.950  0.0331  0.0000  0.0014
1.050  0.0257  0.0000  0.0007
1.150  0.0199  0.0000  0.0008
1.250  0.0147  0.0000  0.0007
1.350  0.0107  0.0000  0.0008
1.450  0.0073  0.0000  0.0004
1.550  0.0041  0.0000  0.0002
1.650  0.0015  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
