# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.379913 -----------------
#dely    BF    dB     BFVar
0.050  0.5059  0.0003  0.0046
0.150  0.4762  0.0003  0.0033
0.250  0.4423  0.0003  0.0041
0.350  0.4036  0.0003  0.0029
0.450  0.3643  0.0003  0.0038
0.550  0.3223  0.0002  0.0035
0.650  0.2809  0.0002  0.0043
0.750  0.2405  0.0002  0.0049
0.850  0.1999  0.0002  0.0022
0.950  0.1624  0.0002  0.0037
1.050  0.1280  0.0002  0.0021
1.150  0.0979  0.0001  0.0017
1.250  0.0722  0.0001  0.0018
1.350  0.0492  0.0001  0.0018
1.450  0.0313  0.0001  0.0009
1.550  0.0164  0.0001  0.0005
1.650  0.0054  0.0000  0.0003
1.750  0.0004  0.0000  0.0002
