# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.391401 -----------------
#dely    BF    dB     BFVar
0.050  0.4970  0.0002  0.0048
0.150  0.4671  0.0002  0.0029
0.250  0.4311  0.0002  0.0045
0.350  0.3967  0.0002  0.0028
0.450  0.3606  0.0002  0.0039
0.550  0.3224  0.0002  0.0026
0.650  0.2850  0.0002  0.0038
0.750  0.2485  0.0002  0.0020
0.850  0.2121  0.0002  0.0035
0.950  0.1788  0.0002  0.0026
1.050  0.1455  0.0001  0.0029
1.150  0.1153  0.0001  0.0023
1.250  0.0892  0.0001  0.0008
1.350  0.0673  0.0001  0.0019
1.450  0.0469  0.0001  0.0010
1.550  0.0299  0.0001  0.0011
1.650  0.0160  0.0000  0.0005
1.750  0.0047  0.0000  0.0004
