'uu_width','ud_width','us_width','ss_width'
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.824694, -123.506, 227.539, 74.7759, -195.146, -247.953, 0.78094, 185.472, -233.092, -237.693, 367.03, 48.7956, 0.691693, 105.084, -86.3787, -64.7702, 122.398, 148.11, 0.864162, 121.621, -174.119, 44.3295, 75.8213, -223.737
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
0.756636, -91.8041, 210.774, 85.9105, -295.123, -297.61, 0.838216, 224.505, -269.806, -222.725, 373.926, -121.724, 0.667535, -34.5915, 26.3356, -100.371, 193.648, 65.6694, 0.845543, 114.933, -161.493, 103.78, 48.2302, -258.043
