# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.259417 -----------------
#dely    BF
0.050  0.4793  0.0006
0.150  0.4469  0.0005
0.250  0.3930  0.0005
0.350  0.3320  0.0004
0.450  0.2704  0.0004
0.550  0.2153  0.0003
0.650  0.1617  0.0003
0.750  0.1181  0.0002
0.850  0.0807  0.0002
0.950  0.0515  0.0001
1.050  0.0288  0.0001
1.150  0.0153  0.0000
1.250  0.0060  0.0000
1.350  0.0013  0.0000
1.450 -0.0022 -0.0000
1.550 -0.0024 -0.0000
1.650 -0.0013 -0.0000
1.750 -0.0001 -0.0000
