# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.223971 -----------------
#dely    BF
0.050  0.3195  0.0021
0.150  0.2839  0.0020
0.250  0.2638  0.0019
0.350  0.2287  0.0017
0.450  0.2106  0.0017
0.550  0.1834  0.0016
0.650  0.1683  0.0015
0.750  0.1358  0.0013
0.850  0.1174  0.0013
0.950  0.0939  0.0011
1.050  0.0778  0.0010
1.150  0.0573  0.0008
1.250  0.0356  0.0006
1.350  0.0301  0.0006
1.450  0.0172  0.0004
1.550  0.0114  0.0003
1.650  0.0053  0.0002
1.750 -0.0005 -0.0000
