# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.104272 -----------------
#dely    BF
0.050 -0.2965 -0.0019
0.150 -0.2295 -0.0015
0.250 -0.1515 -0.0010
0.350 -0.2374 -0.0017
0.450 -0.1791 -0.0013
0.550 -0.0986 -0.0008
0.650 -0.0753 -0.0007
0.750 -0.0117 -0.0001
0.850  0.0216  0.0002
0.950 -0.0135 -0.0002
1.050  0.0601  0.0008
1.150  0.0479  0.0007
1.250  0.0069  0.0001
1.350  0.0457  0.0009
1.450  0.0309  0.0007
1.550  0.0006  0.0000
1.650  0.0269  0.0011
1.750  0.0100  0.0007
