# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.110331 -----------------
#dely    BF
0.050 -0.1398 -0.0002
0.150 -0.1299 -0.0002
0.250 -0.1164 -0.0002
0.350 -0.1078 -0.0002
0.450 -0.0979 -0.0001
0.550 -0.0861 -0.0001
0.650 -0.0753 -0.0001
0.750 -0.0672 -0.0001
0.850 -0.0593 -0.0001
0.950 -0.0532 -0.0001
1.050 -0.0476 -0.0001
1.150 -0.0384 -0.0001
1.250 -0.0313 -0.0001
1.350 -0.0229 -0.0001
1.450 -0.0163 -0.0001
1.550 -0.0097 -0.0001
1.650 -0.0039 -0.0000
1.750 -0.0003 -0.0000
