# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.137577 -----------------
#dely    BF
0.050  0.2331  0.0005
0.150  0.2169  0.0005
0.250  0.1872  0.0005
0.350  0.1670  0.0004
0.450  0.1383  0.0004
0.550  0.1128  0.0003
0.650  0.0942  0.0003
0.750  0.0699  0.0003
0.850  0.0538  0.0002
0.950  0.0390  0.0002
1.050  0.0266  0.0001
1.150  0.0188  0.0001
1.250  0.0088  0.0001
1.350  0.0053  0.0000
1.450  0.0027  0.0000
1.550  0.0014  0.0000
1.650  0.0000  0.0000
1.750 -0.0000 -0.0000
