# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0411081 -----------------
#dely    BF
0.050  0.0736  0.0017
0.150  0.0761  0.0018
0.250  0.0774  0.0018
0.350  0.0613  0.0015
0.450  0.0543  0.0013
0.550  0.0340  0.0009
0.650  0.0253  0.0007
0.750  0.0168  0.0005
0.850  0.0127  0.0004
0.950  0.0123  0.0004
1.050  0.0113  0.0004
1.150  0.0229  0.0007
1.250  0.0100  0.0003
1.350  0.0113  0.0004
1.450  0.0100  0.0003
1.550  0.0014  0.0001
1.650  0.0020  0.0001
1.750  0.0054  0.0002
1.850  0.0005  0.0000
1.950  0.0014  0.0001
2.050 -0.0024 -0.0001
2.150 -0.0033 -0.0001
2.250  0.0084  0.0003
2.350  0.0074  0.0003
2.450  0.0056  0.0003
2.550 -0.0014 -0.0001
2.650  0.0023  0.0001
2.750  0.0067  0.0003
2.850  0.0122  0.0006
2.950  0.0111  0.0006
3.050  0.0026  0.0001
3.150  0.0031  0.0002
3.250  0.0214  0.0012
3.350  0.0044  0.0002
3.450  0.0168  0.0010
3.550  0.0136  0.0008
3.650  0.0015  0.0001
3.750  0.0111  0.0007
3.850  0.0147  0.0010
3.950  0.0108  0.0007
4.050  0.0362  0.0026
4.150  0.0209  0.0016
4.250  0.0301  0.0022
4.350  0.0109  0.0008
4.450  0.0100  0.0008
4.550  0.0111  0.0008
4.650  0.0057  0.0005
4.750  0.0106  0.0009
4.850  0.0105  0.0009
4.950  0.0143  0.0012
5.050 -0.0038 -0.0004
5.150  0.0150  0.0015
5.250 -0.0036 -0.0004
5.350  0.0031  0.0003
5.450  0.0060  0.0007
5.550 -0.0119 -0.0015
5.650 -0.0051 -0.0006
5.750 -0.0125 -0.0015
5.850 -0.0040 -0.0005
5.950 -0.0044 -0.0005
6.050  0.0035  0.0004
6.150 -0.0030 -0.0004
6.250 -0.0005 -0.0001
6.350 -0.0015 -0.0002
6.450 -0.0072 -0.0009
6.550 -0.0067 -0.0009
6.650 -0.0100 -0.0014
6.750 -0.0021 -0.0003
6.850  0.0058  0.0009
6.950 -0.0072 -0.0012
7.050 -0.0048 -0.0010
7.150  0.0053  0.0009
7.250 -0.0207 -0.0036
7.350 -0.0078 -0.0014
7.450 -0.0080 -0.0014
7.550 -0.0077 -0.0015
7.650 -0.0083 -0.0019
7.750 -0.0155 -0.0032
7.850 -0.0205 -0.0043
7.950  0.0018  0.0005
8.050 -0.0062 -0.0014
8.150 -0.0166 -0.0045
8.250 -0.0060 -0.0017
8.350 -0.0149 -0.0034
8.450  0.0023  0.0006
8.550 -0.0037 -0.0009
8.650 -0.0053 -0.0014
8.750  0.0011  0.0003
8.850 -0.0046 -0.0011
8.950 -0.0005 -0.0001
9.050 -0.0111 -0.0030
9.150  0.0012  0.0004
9.250  0.0028  0.0010
9.350 -0.0038 -0.0014
9.450 -0.0029 -0.0009
9.550  0.0042  0.0013
9.650 -0.0076 -0.0035
9.750 -0.0093 -0.0036
9.850  0.0016  0.0005
9.950 -0.0223 -0.0084
10.050 -0.0176 -0.0074
10.150  0.0296  0.0118
10.250 -0.0096 -0.0043
10.350 -0.0107 -0.0036
10.450 -0.0103 -0.0077
10.550 -0.0313 -0.0130
10.650 -0.0043 -0.0022
10.750  0.0000  0.0000
10.850  0.0000  0.0000
10.950 -0.0051 -0.0021
11.050 -0.0054 -0.0025
11.150 -0.0185 -0.0153
11.250 -0.0052 -0.0030
11.350 -0.0109 -0.0065
11.450  0.0000  0.0000
11.550  0.0068  0.0068
11.650  0.0000  0.0000
11.750  0.0000  0.0000
11.850 -0.0364 -0.0297
11.950 -0.0111 -0.0084
