# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.248572 -----------------
#dely    BF    dB     BFVar
0.050  0.3595  0.0002  0.0051
0.150  0.3371  0.0002  0.0025
0.250  0.3103  0.0002  0.0023
0.350  0.2786  0.0002  0.0021
0.450  0.2489  0.0002  0.0021
0.550  0.2155  0.0002  0.0031
0.650  0.1826  0.0002  0.0019
0.750  0.1503  0.0001  0.0028
0.850  0.1199  0.0001  0.0020
0.950  0.0929  0.0001  0.0011
1.050  0.0685  0.0001  0.0011
1.150  0.0487  0.0001  0.0010
1.250  0.0336  0.0001  0.0009
1.350  0.0209  0.0000  0.0006
1.450  0.0117  0.0000  0.0004
1.550  0.0052  0.0000  0.0003
1.650  0.0013  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
