# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0771662 -----------------
#dely    BF    dB     BFVar
0.050  0.0772  0.0003  0.0029
0.150  0.0803  0.0003  0.0015
0.250  0.0847  0.0003  0.0025
0.350  0.0889  0.0003  0.0016
0.450  0.0890  0.0004  0.0018
0.550  0.0852  0.0004  0.0019
0.650  0.0752  0.0004  0.0029
0.750  0.0631  0.0003  0.0027
0.850  0.0487  0.0003  0.0017
0.950  0.0343  0.0002  0.0013
1.050  0.0232  0.0002  0.0018
1.150  0.0126  0.0001  0.0014
1.250  0.0061  0.0001  0.0011
1.350  0.0023  0.0000  0.0005
1.450  0.0006  0.0000  0.0001
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
