# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.120234 -----------------
#dely    BF
0.050 -0.3335 -0.0022
0.150 -0.3367 -0.0023
0.250 -0.2038 -0.0015
0.350 -0.2033 -0.0016
0.450 -0.1512 -0.0012
0.550 -0.1753 -0.0015
0.650 -0.0924 -0.0009
0.750  0.0287  0.0003
0.850  0.0457  0.0005
0.950  0.0235  0.0003
1.050  0.0428  0.0006
1.150  0.0367  0.0005
1.250  0.0421  0.0007
1.350 -0.0132 -0.0003
1.450  0.0447  0.0011
1.550  0.0184  0.0005
1.650  0.0187  0.0007
1.750  0.0055  0.0004
