# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272568 -----------------
#dely    BF    dB     BFVar
0.050  0.4707  0.0002  0.0050
0.150  0.4323  0.0002  0.0054
0.250  0.3811  0.0002  0.0065
0.350  0.3293  0.0002  0.0059
0.450  0.2797  0.0002  0.0034
0.550  0.2264  0.0001  0.0052
0.650  0.1777  0.0001  0.0032
0.750  0.1373  0.0001  0.0026
0.850  0.1006  0.0001  0.0030
0.950  0.0725  0.0001  0.0016
1.050  0.0496  0.0000  0.0020
1.150  0.0306  0.0000  0.0019
1.250  0.0186  0.0000  0.0022
1.350  0.0104  0.0000  0.0010
1.450  0.0055  0.0000  0.0008
1.550  0.0024  0.0000  0.0006
1.650  0.0007  0.0000  0.0002
1.750  0.0003  0.0000  0.0004
