# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0692957 -----------------
#dely    BF
0.050  0.1222  0.0048
0.150  0.1004  0.0041
0.250  0.1195  0.0051
0.350  0.0819  0.0038
0.450  0.0693  0.0034
0.550  0.0516  0.0029
0.650  0.0446  0.0028
0.750  0.0505  0.0034
0.850  0.0185  0.0015
0.950  0.0196  0.0018
1.050  0.0157  0.0020
1.150 -0.0022 -0.0003
1.250  0.0020  0.0004
1.350  0.0016  0.0004
1.450 -0.0013 -0.0005
1.550 -0.0009 -0.0005
1.650  0.0000  0.0000
1.750  0.0000  0.0000
