# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.2099 -----------------
#dely    BF
0.050 -0.7035 -0.0048
0.150 -0.7112 -0.0050
0.250 -0.5111 -0.0038
0.350 -0.3645 -0.0029
0.450 -0.2746 -0.0023
0.550 -0.1275 -0.0012
0.650  0.0005  0.0000
0.750  0.0343  0.0004
0.850  0.0509  0.0006
0.950  0.0542  0.0008
1.050  0.1202  0.0020
1.150  0.0781  0.0015
1.250  0.0647  0.0015
1.350  0.0810  0.0023
1.450  0.0594  0.0022
1.550  0.0308  0.0015
1.650  0.0174  0.0013
1.750  0.0017  0.0005
