# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0624093 -----------------
#dely    BF
0.050  0.0441  0.0020
0.150  0.1133  0.0056
0.250  0.0706  0.0034
0.350  0.0961  0.0049
0.450  0.0336  0.0018
0.550  0.0634  0.0040
0.650  0.0598  0.0038
0.750  0.0609  0.0043
0.850  0.0274  0.0023
0.950  0.0044  0.0004
1.050  0.0203  0.0020
1.150  0.0128  0.0017
1.250  0.0195  0.0029
1.350 -0.0058 -0.0012
1.450  0.0007  0.0003
1.550  0.0030  0.0013
1.650  0.0000  0.0000
1.750  0.0000  0.0000
