# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.256393 -----------------
#dely    BF
0.050  0.3987  0.0031
0.150  0.3839  0.0031
0.250  0.3221  0.0027
0.350  0.3017  0.0027
0.450  0.2605  0.0025
0.550  0.2312  0.0023
0.650  0.1848  0.0021
0.750  0.1439  0.0018
0.850  0.1047  0.0014
0.950  0.0862  0.0013
1.050  0.0506  0.0009
1.150  0.0435  0.0009
1.250  0.0238  0.0006
1.350  0.0138  0.0004
1.450  0.0106  0.0004
1.550  0.0031  0.0001
1.650  0.0010  0.0001
1.750 -0.0000 -0.0000
