# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.182306 -----------------
#dely    BF
0.050  0.3212  0.0007
0.150  0.2929  0.0007
0.250  0.2588  0.0006
0.350  0.2244  0.0006
0.450  0.1887  0.0005
0.550  0.1599  0.0004
0.650  0.1217  0.0004
0.750  0.0899  0.0003
0.850  0.0647  0.0002
0.950  0.0470  0.0002
1.050  0.0290  0.0001
1.150  0.0174  0.0001
1.250  0.0077  0.0000
1.350  0.0035  0.0000
1.450 -0.0005 -0.0000
1.550 -0.0007 -0.0000
1.650 -0.0017 -0.0000
1.750 -0.0007 -0.0000
