# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0110597 -----------------
#dely    BF
0.050 -0.0498 -0.0008
0.150 -0.0457 -0.0008
0.250 -0.0016 -0.0000
0.350 -0.0293 -0.0006
0.450 -0.0086 -0.0002
0.550 -0.0132 -0.0003
0.650 -0.0001 -0.0000
0.750  0.0030  0.0001
0.850  0.0121  0.0004
0.950  0.0035  0.0001
1.050  0.0034  0.0001
1.150  0.0053  0.0003
1.250  0.0048  0.0003
1.350  0.0028  0.0002
1.450  0.0003  0.0000
1.550  0.0018  0.0003
1.650  0.0007  0.0002
1.750  0.0000  0.0000
