# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.422758 -----------------
#dely    BF
0.050  0.7491  0.0050
0.150  0.6640  0.0046
0.250  0.6309  0.0045
0.350  0.5324  0.0041
0.450  0.4649  0.0038
0.550  0.3564  0.0031
0.650  0.2680  0.0026
0.750  0.2187  0.0023
0.850  0.1378  0.0016
0.950  0.1131  0.0014
1.050  0.0592  0.0008
1.150  0.0339  0.0005
1.250  0.0176  0.0003
1.350  0.0031  0.0001
1.450 -0.0023 -0.0001
1.550 -0.0061 -0.0002
1.650 -0.0121 -0.0005
1.750 -0.0011 -0.0001
