# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.186394 -----------------
#dely    BF    dB     BFVar
0.050  0.2579  0.0001  0.0032
0.150  0.2399  0.0001  0.0026
0.250  0.2193  0.0001  0.0022
0.350  0.2003  0.0001  0.0019
0.450  0.1794  0.0001  0.0022
0.550  0.1561  0.0001  0.0019
0.650  0.1333  0.0001  0.0022
0.750  0.1135  0.0001  0.0016
0.850  0.0944  0.0001  0.0012
0.950  0.0749  0.0001  0.0014
1.050  0.0600  0.0001  0.0011
1.150  0.0447  0.0000  0.0011
1.250  0.0334  0.0000  0.0009
1.350  0.0236  0.0000  0.0007
1.450  0.0161  0.0000  0.0006
1.550  0.0102  0.0000  0.0006
1.650  0.0054  0.0000  0.0003
1.750  0.0015  0.0000  0.0004
