# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.2
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.175, BARYON_FUDGE=0.65
# ------- normalization=0.0792794 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1141  0.0004  0.1560 -0.0419  0.0000
0.150  0.1116  0.0004  0.1498 -0.0382  0.0000
0.250  0.1015  0.0004  0.1329 -0.0314  0.0000
0.350  0.0955  0.0004  0.1185 -0.0230  0.0000
0.450  0.0846  0.0005  0.1004 -0.0158  0.0000
0.550  0.0753  0.0005  0.0851 -0.0098  0.0000
0.650  0.0608  0.0005  0.0669 -0.0061  0.0000
0.750  0.0505  0.0005  0.0534 -0.0029  0.0000
0.850  0.0384  0.0005  0.0398 -0.0014  0.0000
0.950  0.0271  0.0004  0.0277 -0.0005  0.0000
1.050  0.0171  0.0003  0.0172 -0.0002  0.0000
1.150  0.0100  0.0003  0.0100 -0.0000  0.0000
1.250  0.0046  0.0002  0.0046 -0.0000  0.0000
1.350  0.0015  0.0001  0.0015 -0.0000  0.0000
1.450  0.0002  0.0000  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
