# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0740799 -----------------
#dely    BF    dB     BFVar
0.050  0.1885  0.0017  0.0109
0.150  0.1175  0.0011  0.0084
0.250  0.0892  0.0009  0.0052
0.350  0.0776  0.0009  0.0042
0.450  0.0707  0.0010  0.0040
0.550  0.0586  0.0010  0.0046
0.650  0.0451  0.0009  0.0055
0.750  0.0339  0.0008  0.0048
0.850  0.0236  0.0006  0.0051
0.950  0.0166  0.0005  0.0022
1.050  0.0092  0.0004  0.0008
1.150  0.0063  0.0003  0.0034
1.250  0.0029  0.0002  0.0009
1.350  0.0009  0.0001  0.0002
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
