# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.315557 -----------------
#dely    BF    dB     BFVar
0.050  0.5592  0.0002  0.0052
0.150  0.5130  0.0002  0.0033
0.250  0.4497  0.0002  0.0036
0.350  0.3859  0.0002  0.0044
0.450  0.3197  0.0002  0.0041
0.550  0.2576  0.0001  0.0030
0.650  0.2006  0.0001  0.0042
0.750  0.1531  0.0001  0.0020
0.850  0.1122  0.0001  0.0015
0.950  0.0797  0.0001  0.0017
1.050  0.0540  0.0001  0.0020
1.150  0.0338  0.0000  0.0008
1.250  0.0202  0.0000  0.0007
1.350  0.0108  0.0000  0.0006
1.450  0.0047  0.0000  0.0003
1.550  0.0017  0.0000  0.0006
1.650 -0.0000 -0.0000  0.0002
1.750 -0.0003 -0.0000  0.0002
