# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0412492 -----------------
#dely    BF    dB     BFVar
0.050  0.0391  0.0000  0.0024
0.150  0.0366  0.0000  0.0020
0.250  0.0344  0.0000  0.0014
0.350  0.0341  0.0000  0.0015
0.450  0.0336  0.0000  0.0021
0.550  0.0318  0.0000  0.0016
0.650  0.0301  0.0000  0.0015
0.750  0.0287  0.0000  0.0014
0.850  0.0256  0.0000  0.0013
0.950  0.0240  0.0000  0.0007
1.050  0.0210  0.0000  0.0008
1.150  0.0182  0.0000  0.0007
1.250  0.0158  0.0000  0.0006
1.350  0.0132  0.0000  0.0010
1.450  0.0111  0.0000  0.0006
1.550  0.0083  0.0000  0.0004
1.650  0.0052  0.0000  0.0005
1.750  0.0017  0.0000  0.0002
