# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0297701 -----------------
#dely    BF    dB     BFVar
0.050  0.0599  0.0000  0.0021
0.150  0.0541  0.0000  0.0017
0.250  0.0484  0.0000  0.0017
0.350  0.0443  0.0000  0.0021
0.450  0.0378  0.0000  0.0034
0.550  0.0310  0.0000  0.0032
0.650  0.0228  0.0000  0.0023
0.750  0.0163  0.0000  0.0016
0.850  0.0100  0.0000  0.0011
0.950  0.0042  0.0000  0.0011
1.050 -0.0003 -0.0000  0.0009
1.150 -0.0038 -0.0000  0.0018
1.250 -0.0055 -0.0000  0.0006
1.350 -0.0064 -0.0000  0.0009
1.450 -0.0062 -0.0000  0.0004
1.550 -0.0049 -0.0000  0.0004
1.650 -0.0031 -0.0000  0.0004
1.750 -0.0010 -0.0000  0.0002
