# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.284789 -----------------
#dely    BF    dB     BFVar
0.050  0.4685  0.0003  0.0030
0.150  0.4365  0.0003  0.0048
0.250  0.3918  0.0003  0.0043
0.350  0.3465  0.0002  0.0040
0.450  0.2974  0.0002  0.0034
0.550  0.2456  0.0002  0.0039
0.650  0.1996  0.0002  0.0041
0.750  0.1536  0.0001  0.0026
0.850  0.1137  0.0001  0.0016
0.950  0.0802  0.0001  0.0018
1.050  0.0533  0.0001  0.0024
1.150  0.0332  0.0000  0.0010
1.250  0.0181  0.0000  0.0012
1.350  0.0083  0.0000  0.0012
1.450  0.0027  0.0000  0.0004
1.550 -0.0002 -0.0000  0.0003
1.650 -0.0008 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
