# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.121766 -----------------
#dely    BF
0.050  0.2217  0.0016
0.150  0.2356  0.0018
0.250  0.1435  0.0011
0.350  0.2170  0.0019
0.450  0.1774  0.0016
0.550  0.1118  0.0011
0.650 -0.0079 -0.0001
0.750  0.0281  0.0003
0.850  0.0473  0.0006
0.950  0.0356  0.0005
1.050  0.0242  0.0004
1.150  0.0022  0.0000
1.250  0.0238  0.0005
1.350 -0.0089 -0.0002
1.450 -0.0272 -0.0010
1.550 -0.0231 -0.0011
1.650  0.0155  0.0013
1.750  0.0010  0.0002
