# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.166582 -----------------
#dely    BF
0.050  0.2579  0.0016
0.150  0.1352  0.0009
0.250  0.1612  0.0011
0.350  0.2038  0.0015
0.450  0.1719  0.0014
0.550  0.1281  0.0011
0.650  0.1563  0.0015
0.750  0.1144  0.0012
0.850  0.0859  0.0010
0.950  0.0691  0.0009
1.050  0.0405  0.0006
1.150  0.0404  0.0006
1.250  0.0252  0.0005
1.350  0.0345  0.0007
1.450  0.0275  0.0007
1.550  0.0037  0.0001
1.650  0.0107  0.0004
1.750 -0.0004 -0.0000
