# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261386 -----------------
#dely    BF    dB     BFVar
0.050  0.4698  0.0002  0.0037
0.150  0.4309  0.0002  0.0072
0.250  0.3767  0.0002  0.0027
0.350  0.3213  0.0002  0.0040
0.450  0.2654  0.0002  0.0038
0.550  0.2127  0.0001  0.0028
0.650  0.1631  0.0001  0.0021
0.750  0.1243  0.0001  0.0020
0.850  0.0897  0.0001  0.0018
0.950  0.0622  0.0001  0.0012
1.050  0.0417  0.0001  0.0016
1.150  0.0262  0.0000  0.0008
1.250  0.0151  0.0000  0.0005
1.350  0.0085  0.0000  0.0007
1.450  0.0043  0.0000  0.0005
1.550  0.0017  0.0000  0.0002
1.650  0.0002  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
