# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0752797 -----------------
#dely    BF    dB     BFVar
0.050  0.0864  0.0000  0.0014
0.150  0.0812  0.0000  0.0014
0.250  0.0765  0.0000  0.0011
0.350  0.0722  0.0000  0.0020
0.450  0.0676  0.0000  0.0026
0.550  0.0621  0.0000  0.0016
0.650  0.0563  0.0000  0.0020
0.750  0.0510  0.0000  0.0012
0.850  0.0440  0.0000  0.0009
0.950  0.0381  0.0000  0.0017
1.050  0.0316  0.0000  0.0006
1.150  0.0254  0.0000  0.0007
1.250  0.0198  0.0000  0.0011
1.350  0.0157  0.0000  0.0004
1.450  0.0114  0.0000  0.0005
1.550  0.0077  0.0000  0.0004
1.650  0.0044  0.0000  0.0002
1.750  0.0014  0.0000  0.0001
