# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.058548 -----------------
#dely    BF
0.050 -0.3971 -0.0025
0.150 -0.4214 -0.0028
0.250 -0.3875 -0.0027
0.350 -0.2167 -0.0016
0.450 -0.1044 -0.0009
0.550 -0.0295 -0.0003
0.650  0.0252  0.0003
0.750  0.1173  0.0013
0.850  0.1494  0.0019
0.950  0.1597  0.0025
1.050  0.1712  0.0030
1.150  0.1143  0.0024
1.250  0.0950  0.0024
1.350  0.0538  0.0017
1.450  0.0446  0.0017
1.550  0.0275  0.0015
1.650  0.0119  0.0010
1.750  0.0012  0.0003
