           0.05         0.1297          0.079         0.0935         0.0879         0.1352         0.1055         0.0888         0.1305         0.1155         0.0952         0.1211         0.1022         0.1174         0.0893         0.1072         0.1296         0.0956         0.1558         0.1244         0.0899
           0.15         0.1101         0.1283         0.1159         0.1653         0.1079         0.1036         0.1259         0.0954         0.1485         0.1055         0.0919         0.0565         0.1005         0.0961         0.1098         0.1261         0.0868         0.1158         0.1046         0.0892
           0.25         0.0898          0.093         0.0865         0.0839         0.0777         0.0948         0.0799         0.0924         0.1093         0.1385         0.1239         0.0818         0.1025         0.1068         0.0571         0.1013         0.1133          0.114         0.0816         0.0966
           0.35         0.1074         0.1107         0.0976          0.074         0.1098         0.0738         0.0875         0.0493         0.0636         0.1097         0.1036         0.0624         0.0746         0.0794         0.0871         0.1107         0.1075         0.0696         0.0695         0.0687
           0.45         0.0988         0.0726         0.0767         0.0843          0.068         0.0756         0.0433         0.0592         0.0477         0.0584         0.0686         0.0391         0.0892         0.0722          0.057         0.0897          0.074         0.0543         0.0333          0.052
           0.55         0.0516         0.0504         0.0658         0.0692         0.0603         0.0421         0.0469         0.0468         0.0511          0.059         0.0551         0.0714         0.0502         0.0477         0.0335         0.0477         0.0779         0.0879         0.0561         0.0455
           0.65         0.0418         0.0451         0.0276         0.0622         0.0486         0.0455         0.0465         0.0515         0.0345         0.0261         0.0443         0.0553         0.0476         0.0479         0.0393         0.0395         0.0499         0.0558         0.0422         0.0582
           0.75         0.0286          0.035         0.0409         0.0322         0.0038         0.0492         0.0346         0.0257         0.0085         0.0197         0.0428          0.029         0.0336         0.0428         0.0374         0.0238         0.0568         0.0439         0.0228         0.0405
           0.85         0.0287          0.036         0.0218         0.0359         0.0235         0.0244         0.0194         0.0236         0.0343         0.0136         0.0363         0.0329         0.0104         0.0319         0.0209         0.0255         0.0359         0.0154         0.0271         0.0251
           0.95         0.0172        -0.0006         0.0298         0.0064         0.0102         0.0197         0.0146         0.0179         0.0408         0.0102         0.0319         0.0329         0.0274         -0.005         0.0235         0.0107         0.0197         0.0109         0.0159         0.0161
           1.05         0.0159         0.0173         0.0059         0.0201         0.0181         0.0253         0.0211         0.0107         0.0004          0.007          0.014         0.0212         0.0074         0.0139         0.0164         0.0152         0.0251         0.0101         0.0108         0.0223
           1.15         0.0119         0.0083          0.015         0.0034        -0.0007         0.0018          0.013         0.0114          0.023         0.0091          0.009         0.0116         0.0215         0.0088         0.0062         0.0127          0.008         0.0048         0.0085          0.005
           1.25         0.0014          0.008         0.0002         0.0001         0.0041         0.0034         0.0032         0.0113         0.0099         0.0057          0.001        -0.0013         0.0047         0.0124         0.0052         -0.002         0.0069         0.0018         0.0067         0.0051
           1.35        -0.0008         0.0013         0.0006        -0.0028         0.0057          0.001         0.0001         0.0019         0.0061         0.0051         0.0013         0.0024         0.0045         0.0005         0.0051         0.0006             -0         0.0015         0.0071          0.001
           1.45        -0.0006         0.0016        -0.0018         0.0025         0.0001        -0.0005          0.002         0.0022         0.0001         0.0003        -0.0007         0.0011         0.0028        -0.0012         0.0023         0.0016         0.0001          0.001         0.0011          0.002
           1.55              0        -0.0003              0        -0.0007              0         0.0001              0         0.0013        -0.0009          0.002        -0.0008              0              0        -0.0027              0         0.0011         -0.001        -0.0009              0        -0.0009
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
