# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0140666 -----------------
#dely    BF
0.050  0.0203  0.0004
0.150  0.0201  0.0004
0.250  0.0205  0.0004
0.350  0.0158  0.0003
0.450  0.0145  0.0003
0.550  0.0106  0.0003
0.650  0.0123  0.0003
0.750  0.0087  0.0003
0.850  0.0055  0.0002
0.950  0.0054  0.0002
1.050  0.0023  0.0001
1.150  0.0028  0.0001
1.250  0.0006  0.0000
1.350  0.0007  0.0001
1.450  0.0004  0.0000
1.550  0.0002  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
