0.64697 0.596856 0.865707 0.775444
0.657517 0.585592 0.843784 0.883768
0.582867 0.493543 0.737051 0.807259
0.697266 0.38004 0.834063 0.863623
0.702478 0.42508 0.809366 0.895127
0.702478 0.42508 0.809366 0.895127
0.633113 0.339522 0.739258 0.879982
0.603405 0.342153 0.664515 0.88687
0.659482 0.325981 0.655545 0.913639
0.659482 0.325981 0.655545 0.913639
0.623922 0.304264 0.681662 0.869176
0.704954 0.160367 0.77658 0.97695
0.704954 0.160367 0.77658 0.97695
0.730941 0.252578 0.843279 0.866792
0.756291 0.213806 0.864593 0.895796
0.733268 0.228068 0.826112 0.945687
0.752186 0.191806 0.87885 0.96595
0.778589 0.206038 0.872417 0.909265
0.741879 0.165783 0.887313 0.879208
0.76741 0.125128 0.934539 0.92159
0.747074 0.153522 0.889609 0.936373
0.747074 0.153522 0.889609 0.936373
0.706014 0.152408 0.936066 0.830112
0.729514 0.272851 0.926784 0.842939
0.652502 0.247072 0.88051 0.778781
0.636561 0.326929 0.861706 0.831498
0.604676 0.370905 0.7499 0.913367
0.652259 0.312716 0.677046 0.956107
0.708703 0.312869 0.694504 0.930327
0.695904 0.172662 0.766319 0.921208
0.615835 0.195739 0.751939 0.833265
0.684059 0.15778 0.789503 0.893062
0.735202 0.162799 0.875158 0.887696
0.742552 0.183622 0.888026 0.864418
0.752202 0.262976 0.936397 0.850615
0.761156 0.186512 0.857715 0.934611
0.761156 0.186512 0.857715 0.934611
0.789265 0.151389 1.00099 0.84847
0.807351 0.146029 1.01493 0.905483
0.799969 0.126452 0.93514 0.957885
0.799969 0.126452 0.93514 0.957885
0.802487 0.101589 0.957952 0.969282
0.802487 0.101589 0.957952 0.969282
0.830222 0.114175 0.998919 0.950979
0.823848 0.115232 1.01758 0.940974
0.823848 0.115232 1.01758 0.940974
0.823848 0.115232 1.01758 0.940974
0.79825 0.290283 0.924125 0.869294
0.905983 0.253033 1.13002 0.900681
0.94194 0.228394 1.07274 0.962252
0.908989 0.182254 1.08549 0.943631
0.856422 0.225337 1.11193 0.800508
0.827801 0.288418 1.13626 0.754036
0.742746 0.322204 1.10165 0.711569
0.742746 0.322204 1.10165 0.711569
0.707559 0.347482 1.0928 0.737431
0.832559 0.347021 1.0906 0.772436
0.86154 0.371773 1.03699 0.828958
0.83627 0.39795 0.989306 0.877935
0.81342 0.309917 1.02776 0.877648
0.935566 0.338789 1.12801 0.882968
0.896087 0.393811 1.0814 0.819385
0.877771 0.411925 1.10527 0.867982
0.816897 0.333532 0.890339 0.925346
0.771126 0.292157 0.804323 0.942118
0.720679 0.213925 0.84394 0.866117
0.742883 0.224294 0.87372 0.881026
0.718835 0.281241 0.922484 0.820704
0.826646 0.314817 0.841911 0.914431
0.800285 0.247195 0.95479 0.910642
0.726193 0.140814 0.815061 0.905972
0.749247 0.161158 0.819241 0.943966
0.776323 0.203756 0.875268 0.901191
0.773587 0.240013 0.898813 0.905799
0.775516 0.2663 0.905373 0.931268
0.775516 0.2663 0.905373 0.931268
0.718573 0.27563 0.893459 0.836977
0.728273 0.331605 0.967871 0.766724
0.719703 0.363449 0.96889 0.745758
0.715866 0.268053 0.997524 0.770687
0.754782 0.156557 0.941411 0.897113
0.820033 0.170607 1.00801 0.848467
0.802504 0.229659 0.917443 0.975096
0.699675 0.356225 0.880473 0.898212
0.778952 0.3003 0.954732 0.844684
0.827811 0.258853 1.00586 0.856431
0.843522 0.19522 0.937028 0.920832
0.809996 0.179867 0.873541 0.978598
0.787488 0.18804 0.830218 0.939534
0.756707 0.199316 0.883823 0.922405
0.775026 0.199567 0.863171 0.841157
0.712943 0.192081 0.952299 0.787203
0.698672 0.180344 0.912558 0.780438
0.846735 0.26924 0.979644 0.845418
0.783878 0.181851 0.880058 0.947837
0.771962 0.109613 0.859057 0.984352
0.695199 0.124235 0.843014 1.01925
0.798249 0.150596 0.937835 0.947615
0.805388 0.157504 0.988141 0.889322
0.822821 0.207287 1.04911 0.874216
0.820825 0.288262 0.917782 0.955315
0.81967 0.26134 0.959837 0.845273
0.770306 0.18831 0.988748 0.881169
0.699566 0.272377 0.900733 0.800301
0.723163 0.187677 0.988972 0.838274
0.723163 0.187677 0.988972 0.838274
0.739338 0.159821 0.905113 0.855006
0.79491 0.202825 0.96608 0.855774
0.816941 0.218547 0.959516 0.935925
0.850879 0.260405 0.915168 0.940238
0.723224 0.240411 0.919345 0.875424
0.754588 0.187255 0.94057 0.900123
0.795117 0.2522 0.949573 0.8529
0.795117 0.2522 0.949573 0.8529
0.719653 0.256367 0.860311 0.817156
0.697489 0.293784 0.811348 0.888528
0.712997 0.31215 0.79796 0.854582
0.708085 0.317025 0.824645 0.878781
0.689093 0.407268 0.824726 0.867928
0.694326 0.387197 0.859402 0.828784
0.684804 0.221959 0.818801 0.899918
0.737033 0.173427 0.925749 0.888545
0.697074 0.142167 0.827154 0.930301
0.697074 0.142167 0.827154 0.930301
0.681817 0.101254 0.739016 0.921242
0.715317 0.260577 0.874319 0.863525
0.719866 0.374645 0.860824 0.857184
0.678821 0.354159 0.912405 0.802812
0.678821 0.354159 0.912405 0.802812
0.73712 0.323717 0.918397 0.793308
0.658547 0.293604 0.866127 0.795479
0.70772 0.311478 0.826905 0.807394
0.679476 0.357043 0.923583 0.793948
0.643861 0.283205 0.888445 0.798841
0.672573 0.285151 0.932078 0.780222
0.682969 0.309785 0.891627 0.858719
0.730082 0.178177 0.936827 0.874322
0.679058 0.15828 0.845997 0.895817
0.671568 0.137481 0.752572 0.932644
0.671568 0.137481 0.752572 0.932644
0.67517 0.124803 0.706232 0.962815
0.727801 0.148748 0.76033 1.00893
0.727801 0.148748 0.76033 1.00893
0.722646 0.140558 0.774964 1.00846
0.689526 0.16019 0.816113 0.949081
0.714016 0.158719 0.793637 0.930245
0.714016 0.158719 0.793637 0.930245
0.695217 0.153615 0.813683 0.94131
0.724594 0.192333 0.843049 0.894672
0.700425 0.199773 0.846872 0.924021
0.69908 0.129469 0.744088 0.983262
0.69908 0.129469 0.744088 0.983262
0.705117 0.169024 0.862746 0.931907
0.678715 0.167101 0.835272 0.89726
0.693784 0.23214 0.787511 0.909609
0.805509 0.163064 0.898668 0.961028
0.82251 0.177517 0.905168 0.984879
0.764518 0.308104 0.849779 0.860802
0.781109 0.261013 0.908259 0.907308
0.680871 0.207249 0.842954 0.90407
0.739045 0.217694 0.943188 0.866995
0.708058 0.158467 0.868789 0.856831
0.709964 0.2292 0.931319 0.794695
0.763404 0.318744 0.873903 0.858485
0.777518 0.264692 0.830158 0.898622
0.749027 0.295396 0.784519 0.920426
0.722249 0.322623 0.733256 0.929091
0.722249 0.322623 0.733256 0.929091
0.697456 0.374012 0.782524 0.867226
0.592849 0.434358 0.795895 0.85667
0.664426 0.47561 0.754492 0.876516
0.606422 0.453241 0.726431 0.840678
0.631863 0.469036 0.758485 0.924307
0.587832 0.472558 0.775011 0.805811
0.595043 0.349731 0.767968 0.844175
0.580605 0.365805 0.76173 0.756604
0.572025 0.414916 0.759397 0.793423
0.652434 0.430549 0.766225 0.797994
0.693132 0.518119 0.837947 0.891048
0.834189 0.3381 0.998278 0.894035
0.737307 0.23556 0.81872 0.903052
0.730851 0.280823 0.81817 0.942963
0.75978 0.282138 0.841165 0.838134
0.848476 0.259222 0.985719 0.915915
0.848026 0.233058 1.03194 0.843522
0.845682 0.21308 1.05884 0.842305
0.845699 0.124011 1.07713 0.889622
0.845699 0.124011 1.07713 0.889622
0.772672 0.148233 1.06135 0.869342
0.825385 0.204263 0.941357 0.875187
0.7772 0.182002 0.923579 0.881272
0.71182 0.179215 0.926908 0.892048
0.717406 0.255312 0.864686 0.822053
0.71855 0.269576 0.787896 0.890315
0.71855 0.269576 0.787896 0.890315
0.745885 0.250897 0.877546 0.880394
0.762614 0.180504 0.791687 0.997324
0.749279 0.187606 0.809089 1.00807
0.686634 0.166677 0.747816 1.04251
0.705268 0.126 0.717998 0.971724
0.770707 0.182451 0.835214 0.966493
0.735707 0.234417 0.818719 0.906661
0.735707 0.234417 0.818719 0.906661
0.724214 0.116273 0.862558 1.00349
0.724214 0.116273 0.862558 1.00349
0.790339 0.151021 0.884186 0.994694
0.686458 0.203929 0.794078 0.919785
0.697343 0.211488 0.79894 0.943866
0.702876 0.22648 0.802127 0.886664
0.698102 0.198057 0.812296 0.91452
0.698102 0.198057 0.812296 0.91452
0.692811 0.195907 0.812896 0.936669
0.72409 0.306209 0.850929 0.8656
0.667612 0.212876 0.820067 0.882674
0.689645 0.209091 0.815987 0.88153
0.742938 0.297355 0.829368 0.917333
0.742938 0.297355 0.829368 0.917333
0.785427 0.302164 0.829807 0.940862
0.803314 0.287583 0.850942 0.955058
0.803314 0.287583 0.850942 0.955058
0.816665 0.272998 0.793305 0.987538
0.786988 0.186553 0.894603 0.936992
0.786988 0.186553 0.894603 0.936992
0.770983 0.163066 0.869013 0.982182
0.770983 0.163066 0.869013 0.982182
0.726204 0.279181 0.860346 0.835393
0.831191 0.154118 0.965989 0.929845
0.824461 0.12049 1.00019 0.905105
0.916095 0.115587 1.02662 1.00436
0.9423 0.167414 1.01181 1.00755
0.939824 0.140668 1.05772 0.992536
0.942755 0.10213 1.08531 0.98737
0.953334 0.10314 1.15225 0.950983
0.913419 0.129265 1.21921 0.988434
1.04781 0.10359 1.31104 0.984067
1.04781 0.10359 1.31104 0.984067
1.10093 0.109637 1.34288 1.1013
1.03955 0.135107 1.32883 1.05749
1.03591 0.106675 1.3692 1.06816
0.949231 0.10258 1.43855 1.02101
0.981889 0.126407 1.4484 1.09768
1.03368 0.171658 1.46368 1.02954
1.03368 0.171658 1.46368 1.02954
0.989253 0.174832 1.46082 1.0347
1.00099 0.13686 1.43531 0.966631
1.02979 0.178749 1.45554 0.99916
1.01646 0.169219 1.46717 0.992824
1.03571 0.162849 1.47932 0.966477
1.05846 0.118643 1.47982 0.992976
1.04303 0.166729 1.48305 1.0278
0.989553 0.108816 1.40608 1.06423
0.952361 0.115554 1.47849 1.08046
0.952361 0.115554 1.47849 1.08046
0.976166 0.103507 1.48611 1.19584
0.983407 0.105511 1.4234 1.17244
1.0048 0.117183 1.43443 1.17529
1.0048 0.117183 1.43443 1.17529
1.0048 0.117183 1.43443 1.17529
1.00526 0.108373 1.42303 1.17955
1.00526 0.108373 1.42303 1.17955
0.909681 0.108854 1.49024 1.21528
0.988374 0.149638 1.4442 1.16911
0.988374 0.149638 1.4442 1.16911
0.905664 0.145606 1.4951 1.14592
0.903028 0.114535 1.44526 1.2322
0.903028 0.114535 1.44526 1.2322
0.893498 0.143207 1.47799 1.25249
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.855685 0.135102 1.49766 1.24917
0.887056 0.102806 1.46863 1.24464
0.887056 0.102806 1.46863 1.24464
0.976925 0.141561 1.4419 1.21306
0.944072 0.108717 1.4576 1.14787
0.944072 0.108717 1.4576 1.14787
0.944072 0.108717 1.4576 1.14787
0.944072 0.108717 1.4576 1.14787
